,id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,state,zip_code,school_type,school_level
5345,420007900564,0.257096247960848,0.196237337192475,0.185899367279301,30702.0,14.8778998778999,0.843333333333333,PA,19124,Regular School,Other
6101,470267000953,0.168817759421786,0.293755496921724,0.414285714285714,24441.0,18.6,0.487864077669903,TN,37091,Regular School,High
1656,180807001384,0.0770252324037185,0.489721886336155,0.559939301972686,46532.0,20.2869352869353,0.316076294277929,IN,47928,Regular School,High
5418,420390004034,0.0536559705418201,0.427664399092971,0.742152466367713,52295.0,21.0561660561661,0.336507936507937,PA,18834,Regular School,High
1789,210008102258,0.0752136752136752,0.572099262240107,0.574730354391371,39155.0,18.5,0.441753926701571,KY,42345,Regular School,High
5728,421899003818,0.208869814020029,0.440198819509164,0.560996563573883,45989.0,14.95115995116,0.995677233429395,PA,19148,Regular School,High
1268,172853002988,0.100927441352973,0.72579185520362,0.768518518518518,70609.0,22.1,0.363494539781591,IL,60077,Regular School,High
6176,470369001988,0.0389768574908648,0.674157303370786,0.23292469352014,32917.0,19.0,0.411927112092766,TN,37167,Regular School,High
7553,550351000376,0.0421940928270042,0.886940298507463,0.768224299065421,106938.0,23.8,0.0758513931888545,WI,53183,Regular School,High
6260,480021111952,0.108891108891109,0.248153618906942,0.588910133843212,24896.0,19.4932844932845,0.731382978723404,TX,78521,Regular School,Other
281,120123003425,0.0663320186446755,0.840840840840841,0.891434262948207,81605.0,22.3260073260073,0.178452776459421,FL,34211,Regular School,High
6196,470402001672,0.119090909090909,0.452043369474562,0.357647058823529,35110.0,18.5,0.427065026362039,TN,37148,Regular School,Other
6992,483501003937,0.086286594761171,0.395289079229122,0.587078651685393,29577.0,19.6642246642247,0.630555555555556,TX,75686,Regular School,High
6485,481572001137,0.142755681818182,0.345036319612591,0.398520084566596,20769.0,18.4432234432234,0.725631768953069,TX,75835,Regular School,High
2982,262793006372,0.0560597971169247,0.778065183652354,0.58576874205845,40545.0,20.8,0.230927835051546,MI,49770,Regular School,High
5419,420396006306,0.130715705765408,0.423925027563396,0.638452237001209,38054.0,21.7887667887668,0.12934716290421,PA,19512,Regular School,High
3135,290057903102,0.0420906567992599,0.825794894760412,1.0,55303.0,15.6,0.923828125,MO,63103,Regular School,High
3201,291092000373,0.129700272479564,0.384651823780199,0.535622317596567,30385.0,19.8,0.547568710359408,MO,63935,Regular School,High
7359,530591000876,0.0882479552303056,0.835658914728682,0.797225186766275,70793.0,23.4737484737485,0.143674507310871,WA,98011,Regular School,High
2522,251260002059,0.0344541303445413,0.774271844660194,0.716083916083916,77647.0,24.9145299145299,0.0712250712250712,MA,1581,Regular School,High
3797,341671005422,0.105696202531646,0.619458128078818,0.840182648401826,96932.0,22.1306471306471,0.0974539069359087,NJ,7462,Regular School,High
4634,390005603084,0.251870324189526,0.55668358714044,0.0819672131147541,11759.0,21.0,0.289747399702823,OH,43604,Regular School,Other
3381,292685000657,0.030982201713909,0.931858936043036,0.934751773049645,112539.0,23.8,0.129317980513729,MO,63017,Regular School,High
3737,341299000432,0.0930122757318225,0.570223534373682,0.648300117233294,66290.0,19.1025641025641,0.319236016371078,NJ,8021,Regular School,High
2825,261797005473,0.128357364998586,0.527694610778443,0.639882410583048,43140.0,19.3,0.339816933638444,MI,49058,Regular School,High
1327,173324003445,0.150862068965517,0.594288793103448,0.225558121632025,32415.0,18.4,0.512010113780025,IL,61866,Regular School,High
6112,470288001000,0.134741442097597,0.456532297231666,0.654861111111111,32266.0,18.5,0.506578947368421,TN,38375,Regular School,High
6131,470318001257,0.0732004880032534,0.787639983409374,0.531180400890869,62470.0,17.6,0.646310432569975,TN,37013,Regular School,High
7448,530910002602,0.0803571428571429,0.626980534178361,0.518018018018018,50385.0,22.8388278388278,0.218961625282167,WA,98512,Regular School,High
2293,250204000069,0.0736747529200359,0.699064890903939,0.967623252391464,85662.0,22.1306471306471,0.174165457184325,MA,1430,Regular School,High
4299,370075000306,0.140197152245345,0.431667403803627,0.721064814814815,45250.0,19.1025641025641,0.286075949367089,NC,27207,Regular School,High
7555,550364000386,0.05819592628516,0.543656536420646,0.726881720430108,53256.0,20.7,0.465,WI,53115,Regular School,High
2424,250741001146,0.0431346723740533,0.861844147780192,0.819253438113949,121157.0,24.4017094017094,0.0224312590448625,MA,1921,Regular School,High
4800,390445201432,0.0900692840646651,0.722148833113166,0.826478149100257,77944.0,22.0,0.269818181818182,OH,44070,Regular School,High
6160,470351001467,0.1010025993316,0.350533195734434,0.617647058823529,50464.0,18.6,0.512328767123288,TN,37332,Regular School,High
6191,470399001862,0.16262482168331,0.617876424715057,0.661103979460847,48665.0,20.8,0.508078994614004,TN,37660,Regular School,High
1105,171287001538,0.0791052918712493,0.60844250363901,0.68993839835729,59561.0,20.2,0.258181818181818,IL,60420,Regular School,High
6273,480027211213,0.101743355244356,0.430853850183342,0.484097287184284,31603.0,21.6422466422466,0.593814432989691,TX,79907,Regular School,Other
6966,483402003782,0.0540322580645161,0.409500693481276,0.653497409326425,35086.0,19.1025641025641,0.501149425287356,TX,77465,Regular School,High
417,120165003122,0.0516185476815398,0.71023102310231,0.782252050708427,65580.0,23.2295482295482,0.180447217888716,FL,32566,Regular School,High
6034,470159000666,0.0223655913978495,0.847786811201445,0.8288,57167.0,23.3,0.265905383360522,TN,37405,Regular School,Other
6757,482410002686,0.0814613675635645,0.712942230183609,0.726476014760148,78258.0,20.5189255189255,0.284142394822006,TX,78634,Regular School,High
7212,530038000049,0.0710754017305315,0.537400530503979,0.610476190476191,48545.0,21.3980463980464,0.281220657276995,WA,98604,Regular School,High
7724,551077001402,0.0563157894736842,0.4533702677747,0.741052631578947,49792.0,19.0,0.402597402597403,WI,54651,Regular School,High
5147,390487903405,0.051521438450899,0.403240599205136,0.59297789336801,50746.0,20.0,0.782945736434108,OH,43315,Regular School,High
4682,390437500357,0.207578253706755,0.434980988593156,0.427221172022684,27692.0,15.0,0.98310291858679,OH,45204,Regular School,Other
4981,390465002574,0.0574712643678161,0.443323727185399,0.592930444697834,44817.0,22.0,0.0,OH,44854,Regular School,High
7369,530630000945,0.0678555893866899,0.747511979358644,0.573901464713715,47482.0,24.2063492063492,0.294573643410853,WA,98245,Regular School,High
1370,173717003858,0.0432960893854749,0.857108778625954,0.882149046793761,130901.0,23.3,0.154367770243319,IL,60174,Regular School,High
663,130228002181,0.0894798136645963,0.848571428571429,0.739247311827957,71218.0,23.034188034188,0.301478352692714,GA,30076,Regular School,High
2401,250666002627,0.0948307921160283,0.418414154652687,0.371026894865526,42609.0,16.8070818070818,0.893877551020408,MA,1843,Regular School,Not reported
38,120012000070,0.130543933054393,0.473026080743123,0.513910355486862,33636.0,17.979242979243,0.414841849148418,FL,32091,Regular School,High
5115,390483703229,0.0763435459568056,0.482649126786119,0.642292490118577,48633.0,21.0,0.636923076923077,OH,44442,Regular School,High
4671,390436500200,0.0799220272904483,0.484526558891455,0.748670212765957,44648.0,20.0,0.678740157480315,OH,44144,Regular School,High
2908,262297005985,0.0632411067193676,0.790196976637655,0.562231759656652,50150.0,21.0,0.284222737819026,MI,49068,Regular School,High
3984,360008705799,0.193743693239152,0.431626056688215,0.357206012378426,36481.0,13.4615384615385,0.95320197044335,NY,10468,Regular School,High
5488,420723004553,0.0688405797101449,0.580860844128709,0.808187134502924,72813.0,22.3504273504273,0.189491335941867,PA,17313,Regular School,High
4988,390466002609,0.0943060498220641,0.789425706472197,0.656580937972769,53427.0,25.0,0.124340175953079,OH,44139,Regular School,High
6783,482517005518,0.0712564543889845,0.744775608084961,0.688735177865613,68750.0,24.2063492063492,0.125729989694263,TX,77450,Regular School,High
1881,210276000590,0.0858652575957728,0.274298056155508,0.530759951749095,45313.0,18.5,0.416282642089094,KY,40050,Regular School,High
6855,482778003118,0.0699831365935919,0.29777404451911,0.632116788321168,31038.0,20.0549450549451,0.472776769509982,TX,77351,Regular School,High
3773,341509005284,0.0675195451314854,0.633635729239358,0.835820895522388,71176.0,23.1318681318681,0.090531561461794,NJ,8876,Regular School,High
795,130438001533,0.112454655380895,0.599539700805524,0.775086505190311,31750.0,17.1489621489621,0.96742209631728,GA,30901,Regular School,High
7147,484365007094,0.0258531540847983,0.826061831840509,0.697260273972603,95543.0,20.6410256410256,0.450577200577201,TX,78041,Regular School,High
1151,171728002028,0.105263157894737,0.461908030199039,0.706860706860707,44831.0,17.9,0.538421052631579,IL,62040,Regular School,High
1047,170993005792,0.15185481379593274,0.42458028559525596,0.4376526250586853,28446.10532843582,16.5,0.888667992047714,IL,60615,Regular School,High
847,130576003852,0.0822649572649573,0.519298245614035,0.808035714285714,44934.0,20.1770451770452,0.937229437229437,GA,30673,Regular School,High
2667,260684004281,0.068317285648785,0.651426174496644,0.726577437858509,51181.0,21.5,0.234042553191489,MI,49106,Regular School,High
4209,360017005867,0.0350404312668464,0.869816272965879,0.695754716981132,65379.0,18.3699633699634,0.743227326266195,NY,11238,Regular School,Other
4580,370462002552,0.0344709897610921,0.842471978188428,0.932426303854875,140294.0,23.8644688644689,0.0543933054393305,NC,28104,Regular School,High
6649,482034002042,0.184283513097072,0.53438352014541,0.470319634703196,52604.0,18.1257631257631,0.652282990466633,TX,75043,Regular School,High
754,130366002415,0.1264,0.446886446886447,0.301587301587302,27552.0,17.6862026862027,0.887417218543046,GA,39837,Regular School,High
5246,390501703862,0.0992248062015504,0.312962962962963,0.648214285714286,40208.0,22.0,0.251012145748988,OH,44428,Regular School,High
1067,170993006094,0.116675839295542,0.785548865215377,0.438297872340426,52393.0,16.9,0.800424628450106,IL,60608,Regular School,High
2834,261851005536,0.141831238779174,0.507083181983291,0.574803149606299,46368.0,18.7,0.496350364963504,MI,49425,Regular School,High
2158,220123001022,0.0410858400586941,0.487810235009884,0.69622475856014,68802.0,20.6,0.356459330143541,LA,70037,Regular School,High
2467,250945001513,0.0684225594045233,0.769166666666667,0.849489795918367,92898.0,23.034188034188,0.0840764331210191,MA,1985,Regular School,High
1200,172215002488,0.0744849445324881,0.555855855855856,0.609137055837564,29034.0,18.5,0.35933147632312,IL,62439,Regular School,High
3735,341293003530,0.0718436344426836,0.368755676657584,0.283320031923384,71250.0,17.5152625152625,0.767772511848341,NJ,8861,Regular School,High
3994,360008805683,0.145116279069767,0.653976311336717,0.175298804780877,47625.0,17.026862026862,0.99364406779661,NY,10467,Regular School,High
6853,482769003105,0.0587792012057272,0.677451304060746,0.52864044168392,62800.0,20.9340659340659,0.273250239693193,TX,77632,Regular School,High
2529,251293002135,0.0542521994134897,0.615958936070929,0.86587982832618,84436.0,21.4957264957265,0.180272108843537,MA,2382,Regular School,High
2426,250750001153,0.0878401653461936,0.784496622708266,0.807448494453249,79688.0,22.1550671550672,0.134883720930233,MA,1754,Regular School,High
2498,251125001864,0.17750257997936,0.594296228150874,0.513677811550152,41971.0,21.6178266178266,0.265407554671968,MA,2072,Regular School,High
4462,370297001285,0.242173112338858,0.404336734693878,0.480769230769231,25500.0,15.7081807081807,0.800353356890459,NC,28216,Regular School,High
177,120048000681,0.132258064516129,0.452452025586354,0.575256107171001,42854.0,17.7106227106227,0.530744336569579,FL,32211,Regular School,High
6810,482598002925,0.0600388915896937,0.643337484433375,0.775624681285059,58023.0,20.006105006105,0.223034734917733,TX,76249,Regular School,High
2166,220129001067,0.204572803850782,0.42720139494333,0.141187050359712,22899.0,16.9,0.828054298642534,LA,71302,Regular School,High
2379,250549000801,0.0685966016362492,0.591463414634146,0.765822784810127,53171.0,22.8876678876679,0.488752556237219,MA,1301,Regular School,High
2768,261428001901,0.0868861305990286,0.755658436213992,0.269333333333333,49089.0,16.7,0.694835680751174,MI,48220,Regular School,High
1985,210552001318,0.0492323980942298,0.577243293246994,0.688741721854305,40286.0,19.3,0.420560747663551,KY,42718,Regular School,High
5626,421515003994,0.0516273849607183,0.357884796978281,0.743016759776536,37431.0,18.3455433455433,0.293906810035842,PA,15552,Regular School,High
7878,560331000180,0.0155574762316335,0.626845637583893,0.6796875,41207.0,20.0,0.312138728323699,WY,82443,Regular School,High
4020,360009101371,0.216686674669868,0.347605893186004,0.194122196442382,20169.0,15.6349206349206,0.991228070175439,NY,11201,Regular School,High
4864,390451002005,0.10298572046733,0.530878404296126,0.601931330472103,50773.0,21.0,0.281553398058252,OH,44095,Regular School,High
6208,470426001729,0.127746550843127,0.546678245766392,0.462686567164179,51660.0,21.1,0.434782608695652,TN,38261,Regular School,High
1625,180690001198,0.123364485981308,0.3625,0.597530864197531,32572.0,21.0708180708181,0.351449275362319,IN,47446,Regular School,High
5362,420076006107,0.215932914046122,0.38602520045819,0.183673469387755,32478.0,17.1978021978022,0.531626506024096,PA,19143,Regular School,Other
7604,550606000672,0.0552318216366861,0.695085255767302,0.771055179090029,72094.0,23.3,0.165374677002584,WI,54015,Regular School,High
3493,340105001298,0.0994962216624685,0.601591187270502,0.837096774193548,87337.0,21.6422466422466,0.170675830469645,NJ,8106,Regular School,High
2060,220033000270,0.0434782608695652,0.340490797546012,0.630666666666667,27450.0,18.3,0.433447098976109,LA,70668,Regular School,High
6629,481983001945,0.0744219653179191,0.625525946704067,0.568565400843882,51858.0,21.4224664224664,0.194971537001898,TX,79382,Regular School,High
3787,341623004722,0.106931382793452,0.569261213720317,0.689895470383275,57639.0,22.2039072039072,0.181932773109244,NJ,8753,Regular School,High
2008,220003000016,0.0628844839371155,0.292670157068063,0.621940163191296,45882.0,19.0,0.430604982206406,LA,70559,Regular School,High
1431,174266004288,0.0763052208835341,0.448398576512456,0.616991643454039,47050.0,20.0,0.287179487179487,IL,62694,Regular School,High
6581,481830001678,0.0672703751617076,0.76979293544458,0.768599882835384,48261.0,21.2515262515263,0.345559845559846,TX,79912,Regular School,High
7704,550981001291,0.0795902285263987,0.720430107526882,0.752941176470588,56008.0,22.8,0.161780673181325,WI,53716,Regular School,High
4894,390454002203,0.0772200772200772,0.355096289337717,0.647761194029851,31611.0,21.0,0.0,OH,45123,Regular School,High
3224,291230000506,0.127068873465029,0.482004555808656,0.510579576816927,47959.0,22.2,0.291806958473625,MO,63010,Regular School,High
5891,422520000509,0.0514756348661633,0.678045725023489,0.817496229260935,60951.0,21.7155067155067,0.166666666666667,PA,15126,Regular School,High
231,120087002997,0.030081650193382,0.825179609989737,0.908542713567839,101176.0,19.7619047619048,0.367226509305492,FL,33567,Regular School,High
2718,261056004524,0.142384105960265,0.53854748603352,0.793103448275862,38459.0,19.5,0.493975903614458,MI,48621,Regular School,Other
6431,481341000841,0.0637230306071249,0.511399371069182,0.631088082901554,49455.0,20.6654456654457,0.292899408284024,TX,75833,Regular School,High
3003,262937006516,0.096128170894526,0.493511759935118,0.771610555050045,50275.0,19.3,0.287390029325513,MI,49451,Regular School,High
3388,292706001648,0.043601130399677,0.599927457381211,0.84045584045584,50902.0,20.7,0.398442180946675,MO,64501,Regular School,High
2089,220063000478,0.0305958132045089,0.309988518943743,0.630550621669627,38480.0,18.6,0.495828367103695,LA,70576,Regular School,Other
6585,481830008776,0.0859167404782994,0.711102719033233,0.823406789755807,42030.0,20.7387057387057,0.443669527896996,TX,79904,Regular School,High
2215,220168001840,0.254992319508449,0.355968169761273,0.189403973509934,22373.0,19.3,0.683712121212121,LA,70444,Regular School,High
1388,173897003955,0.311148086522463,0.533703961084086,0.317985611510791,26598.0,16.5,0.555618615209989,IL,60426,Regular School,High
143,120039002988,0.153326578858494,0.407732293697206,0.624372759856631,34725.0,19.4200244200244,0.536960378474276,FL,33018,Regular School,High
5128,390485303295,0.136954858454476,0.480286738351254,0.61566265060241,36818.0,19.0,0.428571428571429,OH,45771,Regular School,High
2292,250198000053,0.076662908680947,0.897687280040221,0.876993166287016,89315.0,25.2808302808303,0.0987341772151899,MA,2476,Regular School,High
4817,390446901571,0.106017191977077,0.504050925925926,0.656716417910448,44610.0,22.0,0.335897435897436,OH,45215,Regular School,High
227,120087002325,0.107574094401756,0.532538659793814,0.330897009966777,37460.0,20.1770451770452,0.5885,FL,33610,Regular School,High
2131,220099000753,0.0518480492813142,0.516582914572864,0.537648612945839,42917.0,18.4,0.659504132231405,LA,71275,Regular School,Other
1179,171983002247,0.0570097604259095,0.804704129416773,0.868862844472601,102206.0,22.4,0.0793036750483559,IL,60142,Regular School,High
5141,390487103365,0.0705638187478381,0.423983500294638,0.613650998068255,52669.0,22.0,0.441358024691358,OH,45345,Regular School,High
3915,360008303685,0.14711477488903,0.44593147751606,0.234836702954899,28302.0,15.4639804639805,0.85634328358209,NY,10040,Regular School,High
4298,370072002823,0.0743034055727554,0.874156545209177,0.779353374929098,87472.0,25.964590964591,0.181005586592179,NC,27510,Regular School,High
5926,470000101935,0.12125,0.389064143007361,0.713487629688747,28899.0,19.0,0.493958777540867,TN,37813,Regular School,High
4155,360012006046,0.136596471257826,0.524271844660194,0.707386363636364,62070.0,15.7570207570208,0.730858468677494,NY,11208,Regular School,High
3401,292814001731,0.051063829787234,0.552894211576846,0.673773987206823,42000.0,24.0,0.124087591240876,MO,63469,Regular School,High
4714,390438000595,0.106542056074766,0.375469336670839,0.228947368421053,29720.0,17.0,0.69738219895288,OH,43223,Regular School,High
1655,180804001379,0.0516884906960717,0.498399146211313,0.724612736660929,56000.0,21.6471306471306,0.267716535433071,IN,46068,Regular School,Other
3256,291484000688,0.0498744169357732,0.398256605829474,0.718460441910192,38256.0,20.8,0.402597402597403,MO,65483,Regular School,High
5387,420255002320,0.0630434782608696,0.458487768717569,0.639915522703273,50717.0,19.2735042735043,0.347290640394089,PA,15686,Regular School,High
2454,250879001415,0.0772845953002611,0.74477840040754,0.823529411764706,85240.0,22.3748473748474,0.130753138075314,MA,1469,Regular School,High
2958,262598006245,0.0379495893514585,0.955842888509393,0.944539982803095,180125.0,25.1,0.0467330160103851,MI,48168,Regular School,High
2170,220129001943,0.0832579185520362,0.439568345323741,0.546984572230014,28438.0,18.0,0.731607629427793,LA,71447,Regular School,Other
1402,174008004039,0.0515799256505576,0.702770780856423,0.874256584536958,76449.0,21.9,0.147058823529412,IL,62295,Regular School,High
2301,250243000134,0.0643549808992066,0.765417867435158,0.879948914431673,97823.0,22.6434676434676,0.122476446837147,MA,1007,Regular School,High
6786,482517010759,0.102482831484416,0.66374269005848,0.703912868091973,61750.0,20.2747252747253,0.444983328281297,TX,77449,Regular School,High
5401,420333005116,0.0582477918357603,0.600384707862467,0.650491045638359,72094.0,20.5433455433455,0.366331392271043,PA,19020,Regular School,High
6644,482028001996,0.0615796519410977,0.473684210526316,0.571955719557196,24926.0,20.5677655677656,0.515650741350906,TX,77553,Regular School,High
552,130123000487,0.131832797427653,0.446548956661316,0.491351697629725,42455.0,17.2466422466422,0.998272884283247,GA,30260,Regular School,High
6727,482364002609,0.0914454277286136,0.517710309930424,0.607361963190184,60988.0,15.5372405372405,0.720134874759152,TX,77035,Regular School,High
993,170993000942,0.0555555555555556,0.821685173089484,0.805996472663139,76488.0,24.4,0.463080684596577,IL,60618,Regular School,High
1084,171125001344,0.16510172143975,0.514415781487102,0.499280575539568,52770.0,19.0,0.580357142857143,IL,60417,Regular School,High
2574,260022801198,0.18444666001994,0.568557919621749,0.75577026301664,40349.0,19.2,0.84846547314578,MI,48127,Regular School,Other
3670,341065004332,0.0345016429353779,0.849273910866299,0.874135546334716,112778.0,24.4993894993895,0.0285053929121726,NJ,7045,Regular School,High
2202,220165001274,0.0933713471133286,0.419868063639891,0.251908396946565,30254.0,19.7,0.415730337078652,LA,70433,Regular School,High
7619,550681000740,0.0684713375796178,0.485842026825633,0.61961367013373,40610.0,21.7,0.260869565217391,WI,54747,Regular School,High
3008,262952006536,0.0889872173058014,0.600189933523267,0.737529691211401,49156.0,20.6,0.279279279279279,MI,48757,Regular School,High
4825,390448001660,0.231409544950056,0.292471042471042,0.415472779369628,24714.0,18.0,0.56352636127917,OH,43204,Regular School,High
7032,483759004216,0.0969471947194719,0.455599734923791,0.427573062261754,28535.0,20.7631257631258,0.453333333333333,TX,76567,Regular School,High
5667,421728005345,0.0684814972352191,0.696826758147513,0.807608695652174,52336.0,23.986568986569,0.161948650427913,PA,19446,Regular School,High
1181,171997002256,0.0959313176558417,0.592249089102352,0.755284552845528,46893.0,20.4,0.198507462686567,IL,61523,Regular School,High
5724,421899000993,0.114840989399293,0.446503287507472,0.0798755186721992,18780.0,14.9023199023199,0.995702005730659,PA,19104,Regular School,High
6667,482136002135,0.0550341296928328,0.490596238495398,0.579697986577181,38638.0,21.0805860805861,0.344927536231884,TX,76450,Regular School,High
2948,262535006195,0.127137546468401,0.453258845437616,0.507042253521127,31403.0,18.5,0.346153846153846,MI,49868,Regular School,High
1314,173210003360,0.0692829457364341,0.582334664891256,0.709711846318036,56613.0,19.0,0.341121495327103,IL,61064,Regular School,High
3346,292346001356,0.113557358053302,0.595483133218982,0.473397823458283,42855.0,22.3,0.323958333333333,MO,63069,Regular School,High
5915,422643000951,0.0670553935860058,0.366331658291457,0.691885964912281,44841.0,20.6898656898657,0.382882882882883,PA,16693,Regular School,High
5367,420082407319,0.0480602200347423,0.733197556008147,0.792584009269988,84813.0,21.2515262515263,0.270161290322581,PA,15061,Regular School,High
2897,262220005933,0.128205128205128,0.584365655702691,0.347776510832383,31086.0,20.0,0.289676425269646,MI,49431,Regular School,High
4721,390438000683,0.12202852614897,0.827258320126783,0.894308943089431,51719.0,15.0,0.687385740402194,OH,43219,Regular School,High
1682,180912001505,0.0952054794520548,0.523432343234323,0.783718104495747,50806.0,21.971916971917,0.28503937007874,IN,46574,Regular School,High
449,120183001946,0.155260469867211,0.395854922279793,0.534528202424881,38725.0,20.2258852258852,0.488645262333594,FL,32064,Regular School,High
3017,263003006588,0.0856610800744879,0.744919786096257,0.863821138211382,59773.0,22.2,0.064430244941427,MI,49341,Regular School,High
2882,262115005803,0.12039741713010631,0.5093026195404147,0.5532499027986099,42316.24516789314,16.2,0.614074914869467,MI,48915,Regular School,High
808,130447002428,0.0662100456621005,0.497789566755084,0.619883040935672,42214.0,18.6630036630037,0.416549789621318,GA,31806,Regular School,Other
3942,360008505876,0.145261617270399,0.376288659793814,0.24052377670572,24583.0,15.1953601953602,0.866141732283465,NY,10459,Regular School,High
3537,340362001820,0.0480923372875922,0.537391760692732,0.616071428571429,53791.0,19.7619047619048,0.348087021755439,NJ,8302,Regular School,High
2035,220024000103,0.164804469273743,0.213500784929356,0.363013698630137,14882.0,17.2,0.890985324947589,LA,70427,Regular School,Other
6246,480005509533,0.0854609929078014,0.451758631816715,0.441991786447639,48396.0,19.3956043956044,0.266065388951522,TX,75154,Regular School,Elementary
3333,292280001284,0.0949140401146132,0.546285714285714,0.460236886632826,37936.0,21.0,0.380066445182724,MO,64116,Regular School,High
438,120174007246,0.0394557823129252,0.864928909952607,0.919032597266036,141591.0,23.8644688644689,0.0333333333333333,FL,32081,Regular School,High
5584,421263002308,0.0559883154819864,0.308186195826645,0.777777777777778,42892.0,19.9328449328449,0.35042735042735,PA,16611,Regular School,High
6060,470210000675,0.0681276798475464,0.470346885490489,0.667879890809827,40508.0,19.5,0.418648905803996,TN,37725,Regular School,High
6475,481524001030,0.132658227848101,0.730097765363129,0.665347654041831,50511.0,20.1526251526252,0.302315024965956,TX,76522,Regular School,High
2776,261461005155,0.0488133764832794,0.894388630237687,0.915803692030617,115765.0,23.6,0.067953667953668,MI,49546,Regular School,High
5684,421794004717,0.0371559633027523,0.643782383419689,0.736705577172503,66023.0,22.7411477411477,0.163625304136253,PA,15642,Regular School,High
4943,390460602418,0.0733333333333333,0.388499298737728,0.568567696996082,44655.0,20.0,0.483994878361076,OH,45154,Regular School,High
2143,220108000799,0.0317519611505417,0.657764995891537,0.480045610034208,39311.0,21.6,0.473186119873817,LA,71201,Regular School,High
3924,360008401338,0.206526598122485,0.315604085945756,0.24574780058651,20233.0,15.4884004884005,0.84020618556701,NY,10451,Regular School,High
2493,251113000901,0.0352112676056338,0.43703007518797,0.78498985801217,56303.0,13.9499389499389,0.7655942219304,MA,1109,Regular School,High
4014,360009006030,0.16894018887723,0.259358288770053,0.230252100840336,17708.0,12.3626373626374,0.989769820971867,NY,10472,Regular School,High
7893,560530200294,0.0345489443378119,0.590779738190097,0.72007722007722,64891.0,18.5,0.232155731795242,WY,82902,Regular School,High
1599,180546000989,0.131141746200071,0.632183908045977,0.17035217035217,44861.0,17.2075702075702,0.714946070878274,IN,46408,Regular School,High
1258,172757002919,0.0521172638436482,0.885135135135135,0.911479944674965,111094.0,21.0,0.322736030828516,IL,60060,Regular School,High
4485,370309001328,0.0845569620253165,0.586070959264126,0.566283524904215,42870.0,22.8388278388278,0.286163522012579,NC,28326,Regular School,High
3696,341161003024,0.06653088934148,0.752631578947368,0.831111111111111,101923.0,24.7191697191697,0.0236583958453549,NJ,8801,Regular School,High
1187,172049002315,0.102983638113571,0.585762064022934,0.822170900692841,66944.0,20.7,0.12962962962963,IL,60051,Regular School,High
3341,292310001325,0.0519169329073482,0.501826150474799,0.677562326869806,58432.0,20.5,0.309923664122137,MO,64076,Regular School,High
7177,484560005183,0.0579411764705882,0.707901907356948,0.783154783893609,70696.0,21.7887667887668,0.240199572344975,TX,75791,Regular School,High
1424,174206004205,0.051296194153337,0.582195245321194,0.696897374701671,45444.0,19.4,0.396103896103896,IL,61443,Regular School,High
5017,390469702728,0.079153605015674,0.456184637576632,0.655984919886899,60000.0,19.0,0.607060629316961,OH,43125,Regular School,High
3452,293084002131,0.252497729336966,0.292492917847025,0.571428571428571,29964.0,20.6,0.528761061946903,MO,65084,Regular School,High
1000,170993001061,0.168175937904269,0.710779082177161,0.414285714285714,22891.0,15.0,0.966911764705882,IL,60653,Regular School,High
1806,210054000098,0.0872817955112219,0.376112759643917,0.507265521796565,35947.0,19.8,0.402537485582468,KY,40361,Regular School,High
5226,390499203750,0.131483166515014,0.506765604539502,0.544917257683215,41947.0,21.0,0.268002504696306,OH,44646,Regular School,High
1668,180849001437,0.119543317662861,0.365079365079365,0.70920245398773,38854.0,21.4957264957265,0.335839598997494,IN,47452,Regular School,High
6339,480936000395,0.0635129215943933,0.589432485322896,0.974008207934337,47429.0,21.6666666666667,0.316804407713499,TX,78003,Regular School,High
2078,220054000365,0.152393796358732,0.4690878846687,0.605648535564854,61046.0,18.0,0.779026217228464,LA,70770,Regular School,High
6117,470300001201,0.116935483870968,0.347826086956522,0.724685638649901,42092.0,17.8,0.54468085106383,TN,37385,Regular School,High
1954,210447001107,0.0573929961089494,0.442076714451763,0.583898305084746,38688.0,18.6,0.478346456692913,KY,40311,Regular School,High
3651,340975003958,0.0899446494464945,0.734193548387097,0.90470297029703,101370.0,21.8864468864469,0.213883677298311,NJ,7747,Regular School,High
3257,291542000703,0.0921938088829071,0.497796062297972,0.755089820359281,40885.0,19.7,0.37888198757764,MO,65486,Regular School,High
6151,470330001413,0.142608695652174,0.311854103343465,0.763693270735524,27778.0,19.4,0.434108527131783,TN,37841,Regular School,High
7605,550612000677,0.0472647702407002,0.588125292192613,0.693730729701953,51226.0,23.4,0.185724185724186,WI,53027,Regular School,High
5903,422595006391,0.099009900990099,0.472972972972973,0.330396475770925,43125.0,20.4945054945055,0.419601837672282,PA,18651,Regular School,High
4592,370472001844,0.0496209510682288,0.513113651647613,0.601864181091877,52857.0,23.9133089133089,0.259259259259259,NC,27511,Regular School,High
6871,482868003248,0.121197941038839,0.451432824711574,0.659738260200154,39966.0,21.984126984127,0.438524590163934,TX,75147,Regular School,High
5420,420402004691,0.175249169435216,0.50354609929078,0.336923076923077,28380.0,20.5677655677656,0.30808729139923,PA,16701,Regular School,High
1230,172460002666,0.0935727788279773,0.756395120031484,0.646817248459959,54531.0,20.0,0.409131602506714,IL,62959,Regular School,High
5276,390506104007,0.0763636363636364,0.444801026957638,0.696369636963696,42398.0,21.0,0.324503311258278,OH,43517,Regular School,High
